Total Number of Aligned Reads:	208120	Total Number of Mapped Genomes:	7675
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.534159962274976	0.47646069575245054	99161.0	0.47646069575245054	0.0	0.534159962274976	0.47644109414193986	99156.92051282052	0.4764366711512589	2.8829521429944264e-05
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.09219215630178577	0.10910532385162407	22707.0	0.10910532385162407	0.0	0.07545431314697783	0.09195451466977266	19137.573593073084	0.09478666154141842	0.004439746300211416
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.07466892635729751	0.061829713626753796	12868.0	0.061829713626753796	0.0	0.04809034973940388	0.041502336486026525	8637.46626947184	0.05607822410147992	0.001748990966749952
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000035.1	0.07032013251971765	0.0529982702287142	11030.0	0.0529982702287142	0.0	0.03579845050756977	0.028047120251137012	5837.166666666635	0.0488804535844705	0.003848741110897559
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000014.1	0.054210359196915414	0.05899481068614261	12278.0	0.05899481068614261	0.0	0.05023016259773105	0.05417667691716535	11275.250000000453	0.056731693253891984	0.0038631558716125313
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.0264637695955355	0.022357293868921775	4653.0	0.022357293868921775	0.0	0.0264637695955355	0.022357293868921775	4653.0	0.022357293868921775	0.0
ti|538381|org|Stappia_indica|accession|NZ_MBQE01000017.1	0.026060315476251553	0.022650394003459542	4714.0	0.022650394003459542	0.0	0.031444894245948644	0.02774561150618172	5774.41666666654	0.026979627138189508	0.004545454545454545
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000036.1	0.016736539988243353	0.020382471650970593	4242.0	0.020382471650970593	0.0	0.02340597031215784	0.027825293100134537	5791.0	0.030059581010955218	0.0
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.015830666360406854	0.038698827599461846	8054.0	0.038698827599461846	0.0	0.007271227887256153	0.01880308292834695	3913.297619047567	0.016091677878147224	0.01539976936382856
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000141.1	0.01140598199843087	0.02090140303670959	4350.0	0.02090140303670959	0.0	0.010714163664106643	0.018820528836913455	3916.928461538428	0.0177253507591774	0.00306553911205074
