Total Number of Aligned Reads:	280488	Total Number of Mapped Genomes:	7868
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.7414921600893569	0.6898869113830182	193505.0	0.6898869113830182	0.0	0.7414919778593381	0.689835105280987	193490.4690100535	0.689790650580417	8.199994295656142e-05
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.0367746920477522	0.045449359687401956	12748.0	0.045449359687401956	0.0	0.029849250841609307	0.03834566897692659	10755.500000000186	0.039484755141039905	0.001900259547645532
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000035.1	0.034893082893909765	0.02742363309660306	7692.0	0.02742363309660306	0.0	0.017882985321291185	0.014730279607921525	4131.666666666692	0.025452069250734434	0.0018289552494224351
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.031819591775483984	0.028232936881435213	7919.0	0.028232936881435213	0.0	0.020708409567404065	0.019098201145162436	5356.8162428043215	0.025395025812155955	0.0007629559909871367
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000014.1	0.02560872661289563	0.029940674823878383	8398.0	0.029940674823878383	0.0	0.024144032307667984	0.028011893556943085	7856.999999999852	0.029102849319756995	0.0018396508941558997
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.02285419979566743	0.02095989846267933	5879.0	0.02095989846267933	0.0	0.02285419979566743	0.02095989846267933	5879.0	0.02095989846267933	0.0
ti|267747|org|Cutibacterium_acnes_KPA171202|accession|NC_006085.1	0.010438517041039154	0.0049057357177490655	1376.0	0.0049057357177490655	0.0	0.007428744958701276	0.003917542169713386	1098.8235680985683	0.0035402584067767604	0.0011586948461253244
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.009751219652227007	0.027174068052822225	7622.0	0.027166937622999914	7.130429822309689e-06	0.0046773271900852655	0.013291622016594121	3728.140476190452	0.011401557285873193	0.010813296825532642
ti|538381|org|Stappia_indica|accession|NZ_MBQE01000017.1	0.009472362885360547	0.009019993725221756	2530.0	0.009019993725221756	0.0	0.011887730710201218	0.011304702280786987	3170.8333333333803	0.010934514132511907	0.0020321724993582614
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000036.1	0.005874968952125264	0.007180342831065857	2014.0	0.007180342831065857	0.0	0.00832621023218065	0.00998616696614472	2801.0	0.01088460112375574	0.0
ti|469599|org|Fusobacterium_periodonticum_2_1_31|accession|NZ_KN173677.1	0.0056346498320168446	0.004210518810073872	1181.0	0.004210518810073872	0.0	0.002843594486349523	0.0022797922373840084	639.4543650793657	0.0015187815521519638	0.0026204329596988107
ti|521097|org|Capnocytophaga_ochracea_DSM_7271|accession|NC_013162.1	0.005458601157393034	0.011832948290122929	3319.0	0.011832948290122929	0.0	0.003196686813832427	0.008175168252639808	2293.036592846435	0.007130429822309689	0.0029947805253700693
ti|1177179|org|Alcanivorax_hongdengensis_A-11-3|accession|NZ_AMRJ01000061.1	0.004428007379776928	0.009101993668178317	2553.0	0.009101993668178317	0.0	0.004377703814113292	0.010854500523577185	3044.5571428571175	0.00973660192236388	0.009775819286386583
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000141.1	0.0044031994067181	0.008203559510567298	2301.0	0.008203559510567298	0.0	0.004151347634444462	0.007416939405607363	2080.362499999998	0.007019908160063888	0.0011479992013918598
ti|469599|org|Fusobacterium_periodonticum_2_1_31|accession|NZ_KN173681.1	0.0038001641612493246	0.0019394769116682354	544.0	0.0019394769116682354	0.0	0.001143405552969808	0.000680929167441961	190.99246031746077	0.00015686945609081317	0.0016827814380650865
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.0035641367135293266	0.0021819115256267647	612.0	0.0021783463107156098	3.5652149111548446e-06	0.0013308205631054398	0.0010251524659050674	287.54296485678054	0.000755825561164827	0.0011586948461253244
ti|399739|org|Pseudomonas_mendocina_ymp|accession|NC_009439.1	0.0032024036127916533	0.0018966943327343771	532.0	0.0018966943327343771	0.0	0.0010061608119002227	0.0007615984966661684	213.61923913290025	0.0005026953024728331	0.0011836513505034084
ti|465515|org|Micrococcus_luteus_NCTC_2665|accession|NC_012803.1	0.0029080267385373066	0.0016613901485981574	466.0	0.0016613901485981574	0.0	0.0020077028681342417	0.001252937490499581	351.4339308352465	0.0011087818373691565	0.0004099997147828071
ti|523794|org|Leptotrichia_buccalis_C-1013-b|accession|NC_013192.1	0.0027192825420043324	0.0027844328456119337	781.0	0.0027844328456119337	0.0	0.0023748058894646714	0.002278193678360532	639.0059884559889	0.002196172385271384	0.00034582584638201993
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	0.0021944313175968084	0.0011979122101480276	336.0	0.0011979122101480276	0.0	0.0004236857008895406	0.00023894596869615002	67.02147686764573	7.130429822309689e-05	0.000848521148854853
ti|1244083|org|Campylobacter_showae_CSUNSWCD|accession|NZ_AMZQ01000020.1	0.001870334396417242	0.000983999315478737	276.0	0.000983999315478737	0.0	0.0011965083217404236	0.0006427785383569592	180.29166666666677	0.0005383474515843815	0.00034582584638201993
ti|1287475|org|Corynebacterium_freneyi_DNF00450|accession|NZ_JRNE01000043.1	0.0017231309806568045	0.0009198254470779498	258.0	0.0009198254470779498	0.0	0.0005273140915559453	0.00032217366889438447	90.3658480408481	0.000160434671001968	0.0007166081971421237
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000122.1	0.001586245006587853	0.0014617381135734863	410.0	0.0014617381135734863	0.0	0.0023977326936304388	0.002457621478756073	689.3333333333334	0.002609737314965346	8.913037277887111e-05
ti|71421|org|Haemophilus_influenzae_Rd_KW20|accession|NC_000907.1	0.0012417568569832865	0.0010873905479022276	305.0	0.0010873905479022276	0.0	0.0004179531710182871	0.0004517759234873834	126.71772522712921	0.0003386954165597102	0.0004171301446051168
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000115.1	0.0011746398886186623	0.001743390091554719	489.0	0.001743390091554719	0.0	0.0032202626394153195	0.004501198178717441	1262.5320747520975	0.006107213142808248	1.782607455577422e-05
ti|546270|org|Gemella_haemolysans_ATCC_10379|accession|NZ_ACDZ02000008.1	0.0011311442657760832	0.0006025213199851687	169.0	0.0006025213199851687	0.0	0.00025715561474678013	0.0001354569451065558	37.99404761904763	1.4260859644619378e-05	0.0005561735261401557
ti|58627|org|Debaryomyces_fabryi|accession|NW_015385825.1	0.001126334559000806	0.0035866062006217735	1006.0	0.0035866062006217735	0.0	0.001510797393660316	0.00431622743218961	1210.6499999999994	0.004509996862610878	0.0004599127235389749
ti|964|org|Herbaspirillum_seropedicae|accession|NZ_CP011930.1	0.0006978045120537613	0.000434956219160891	122.0	0.000434956219160891	0.0	0.00016916918583151805	0.00016587892454868856	46.52704778881255	0.00010695644733464533	0.0002709563332477682
