Total Number of Aligned Reads:	233081	Total Number of Mapped Genomes:	5478
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.8945317732915025	0.8531326019709886	198849.0	0.8531326019709886	0.0	0.8945317732915024	0.8530546051450766	198830.8204218196	0.852986729935087	0.00011154920392481583
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.04614339264655595	0.034468704012768095	8034.0	0.034468704012768095	0.0	0.04614339264655595	0.03447728472076231	8036.0	0.0344729943667652	4.290353997108301e-06
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.015971100220879317	0.03477331914656278	8105.0	0.03477331914656278	0.0	0.007917931578842217	0.017907356598492904	4173.864583333325	0.01520501456575182	0.014604365006156658
ti|1177179|org|Alcanivorax_hongdengensis_A-11-3|accession|NZ_AMRJ01000061.1	0.007919837894086727	0.014715914210081473	3430.0	0.014703043148090148	1.2871061991324904e-05	0.007366499892169707	0.015151662226150145	3531.564583333302	0.013827810932680056	0.012943998009275745
ti|399739|org|Pseudomonas_mendocina_ymp|accession|NC_009439.1	0.0046373599755952745	0.0022266937244992085	519.0	0.0022266937244992085	0.0	0.0015831743135520313	0.0009786653536699274	228.10829929874038	0.0006478434535633535	0.0013085579691180318
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	0.003674305673338533	0.0014415589430283892	336.0	0.0014415589430283892	0.0	0.000626473897558043	0.0002611299858690427	60.86443823634234	7.722637194794942e-05	0.0009739103573435844
ti|58627|org|Debaryomyces_fabryi|accession|NW_015385825.1	0.0016364263404228248	0.004444806741004201	1036.0	0.004444806741004201	0.0	0.0021574409229828707	0.005262047671553373	1226.4833333333318	0.005431588160339109	0.0007465215954968444
ti|267747|org|Cutibacterium_acnes_KPA171202|accession|NC_006085.1	0.0015323162341899464	0.0007121987635199781	166.0	0.0007121987635199781	0.0	0.0010969400631181908	0.0005487904164115437	127.91261904761902	0.00046764858568480483	0.00019735628386698185
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.001353072694918609	0.0013900746950630896	324.0	0.0013900746950630896	0.0	0.0011599825853466947	0.0011905732341975532	277.4999999999999	0.0012012991191903244	6.435530995662452e-05
ti|964|org|Herbaspirillum_seropedicae|accession|NZ_CP011930.1	0.0012727988733349045	0.0006049399135922705	141.0	0.0006049399135922705	0.0	0.0004008261534190373	0.00021886724877060454	51.01379721070128	0.00012871061991324905	0.0003518090277628807
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.000958715606394024	0.0007164891175170863	167.0	0.0007164891175170863	0.0	0.0005977124482437142	0.0004526323466949258	105.5	0.0006178109755835953	3.861318597397471e-05
ti|1051616|org|Verticillium_nonalfalfae|accession|NW_021167660.1	0.0009307904408197925	0.004225998687151677	985.0	0.0042045469171661356	2.1451769985541508e-05	0.002725981167847188	0.007047970090512284	1642.7479166666938	0.005191328336501044	0.009747684281430061
