Total Number of Aligned Reads:	295739	Total Number of Mapped Genomes:	8658
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.5889989751814345	0.49910901166231036	147606.0	0.49910901166231036	0.0	0.5889989751814345	0.49912304201001806	147610.14932100073	0.499085342142903	8.453399788326869e-05
ti|747|org|Pasteurella_multocida|accession|NZ_CP008918.1	0.08622280213775656	0.09300768583108755	27506.0	0.09152665018817267	0.0014810356429148675	0.01200854057010002	0.011525408441157018	3408.5127669793355	0.0010685097332445164	0.04937461748365958
ti|1316932|org|Mannheimia_haemolytica_M42548|accession|NC_021082.1	0.037446740567024385	0.03679933995854453	10883.0	0.036329330930313555	0.00047000902823097395	0.01573613795277522	0.020613161517999343	6096.115774171608	0.00894707833596516	0.047903725920490706
ti|71421|org|Haemophilus_influenzae_Rd_KW20|accession|NC_000907.1	0.027658737113982423	0.043376084993862835	12828.0	0.04333550867487886	4.057631898396897e-05	0.010437676750760043	0.019919718940223125	5891.037759662647	0.011273453957712712	0.04189504935094796
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.02712937807186682	0.022415034878727525	6629.0	0.022415034878727525	0.0	0.02712937807186682	0.022411774281666318	6628.035714285715	0.022411653518812195	3.3813599153307476e-06
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.02319776356884083	0.026482810856870417	7832.0	0.026482810856870417	0.0	0.018944167807299104	0.022316411881196877	6599.833333333283	0.02296957790484177	0.001058365653498524
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.02015513775444648	0.016210239434095604	4794.0	0.016210239434095604	0.0	0.012728066650826288	0.010679321178659499	3158.291766055582	0.014445169558292954	0.00046662766831564317
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000035.1	0.016728455828177724	0.011959870020524855	3537.0	0.011959870020524855	0.0	0.008563271458440798	0.006355265960864117	1879.4999999999932	0.010766249970413101	0.001058365653498524
ti|1035839|org|Haemophilus_sputorum_CCUG_13788|accession|NZ_AFNK01000005.1	0.016428857705070153	0.03206881743699681	9484.0	0.03197413935936755	9.467807762926093e-05	0.014490946497736346	0.029182871060545998	8630.513104574813	0.02397722315961033	0.01393120285116268
ti|479436|org|Veillonella_parvula_DSM_2008|accession|NC_013520.1	0.015983044220150015	0.010350342700827419	3061.0	0.010350342700827419	0.0	0.014130471501152148	0.009401647406450645	2780.433802336307	0.00922773120893761	0.0010008825349379013
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000014.1	0.013380229400184343	0.01397516053006198	4133.0	0.01397516053006198	0.0	0.012620672803098303	0.013169269750241635	3894.666666666711	0.013738465335988829	0.001058365653498524
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.012418749330741469	0.029810069013555873	8816.0	0.029810069013555873	0.0	0.005866793376486596	0.014613706197501148	4321.842857142792	0.012419734969009836	0.011773895225181663
ti|523794|org|Leptotrichia_buccalis_C-1013-b|accession|NC_013192.1	0.012217676161789008	0.014286245642272408	4225.0	0.014286245642272408	0.0	0.010545745741564297	0.012393339943646138	3665.1939615939655	0.012237141533581975	0.0008081450197640487
ti|469599|org|Fusobacterium_periodonticum_2_1_31|accession|NZ_KN173677.1	0.007632158725702959	0.004101589577296197	1213.0	0.004101589577296197	0.0	0.0041438783590274095	0.002280521966038589	674.4392857142863	0.0014810356429148675	0.002556308095990045
ti|538381|org|Stappia_indica|accession|NZ_MBQE01000017.1	0.005396353864110422	0.004571598605527171	1352.0	0.004571598605527171	0.0	0.006837359114581385	0.005814811934397065	1719.6666666666538	0.00560629473961838	0.0011057046923131546
ti|1177179|org|Alcanivorax_hongdengensis_A-11-3|accession|NZ_AMRJ01000061.1	0.0053920200320660755	0.00995134223081839	2943.0	0.00995134223081839	0.0	0.005440969600971371	0.012039082401969802	3560.4261904761474	0.010614088774223217	0.010779775410074424
ti|703|org|Plesiomonas_shigelloides|accession|NZ_LT575468.1	0.004367104492023888	0.0036383432688958843	1076.0	0.0035199956718593084	0.00011834759703657617	0.0011894868400443652	0.0009080404787238415	268.54298313731016	3.3813599153307476e-06	0.006881067427698072
ti|469599|org|Fusobacterium_periodonticum_2_1_31|accession|NZ_KN173681.1	0.004291012778444601	0.0017752139555486425	525.0	0.0017752139555486425	0.0	0.0013531173295661702	0.000669742531654557	198.06898656898704	0.00017244935568186813	0.001568951000713467
ti|61652|org|Serratia_rubidaea|accession|NZ_CP014474.1	0.0041821068568682	0.004831963319007639	1429.0	0.004754192040955031	7.77712780526072e-05	0.0010006352388974963	0.0014961059772814521	442.4568856152394	0.0	0.007881949962635974
ti|339671|org|Actinobacillus_succinogenes_130Z|accession|NC_009655.1	0.004092848391513196	0.0076723056478854666	2269.0	0.007658780208224143	1.352543966132299e-05	0.008216289935407533	0.00860084611046484	2543.605627862761	0.0017988834749559578	0.036741856839983905
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000036.1	0.0034426596495186292	0.00425036941357075	1257.0	0.00425036941357075	0.0	0.0051207423707985535	0.0061067360070873305	1806.0	0.006701855352185542	0.0
ti|399739|org|Pseudomonas_mendocina_ymp|accession|NC_009439.1	0.0034217074766261894	0.001917231071992534	567.0	0.001917231071992534	0.0	0.0012122928960446454	0.0008578141178528215	253.68908939967557	0.0005714498256908963	0.0010921792526518315
ti|1171377|org|Bibersteinia_trehalosi_USDA-ARS-USMARC-192|accession|NC_020515.1	0.0031432029015070013	0.008382391230104924	2479.0	0.008382391230104924	0.0	0.011752485956642498	0.02220057458346859	6565.575726740418	0.01356263462039163	0.034175404664247865
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	0.00311961075106295	0.0014269338842695756	422.0	0.0014167898045235833	1.0144079745992243e-05	0.0007026281279491565	0.00033911364005534406	100.28912879632739	7.438991813727645e-05	0.002319612901916893
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000141.1	0.0029237705766811946	0.004963836355705538	1468.0	0.004963836355705538	0.0	0.0027101486796517653	0.004378204806704728	1294.8059113300496	0.004064394618227558	0.0008656281383246714
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.002814444311621717	0.001528374681729498	452.0	0.001528374681729498	0.0	0.0010739826282647408	0.000669855958161147	198.10253121061945	0.0004531022286543202	0.0008419586189173561
ti|267747|org|Cutibacterium_acnes_KPA171202|accession|NC_006085.1	0.0026229499002475634	0.0012815354079103534	379.0	0.0012815354079103534	0.0	0.0019119129907911292	0.0009977944823788627	295.08674242424246	0.0009028230973933096	0.00032461055187175177
ti|1141883|org|Massilia_putida|accession|NZ_CP019038.1	0.002248888998246757	0.0013153490070636608	389.0	0.0013153490070636608	0.0	0.0006038626883214103	0.0004794234310233359	141.78420606741034	0.00029417831263377507	0.0007574246210340875
ti|28091|org|Neisseria_weaveri|accession|NZ_LT571436.1	0.0018585460529374667	0.001849603873685919	547.0	0.0018462225137705881	3.3813599153307476e-06	0.0003599404635236032	0.0005053676197715729	149.4569145036252	0.000388856390263036	0.0009805943754459168
ti|1035839|org|Haemophilus_sputorum_CCUG_13788|accession|NZ_AFNK01000029.1	0.0017774599225895945	0.005640108338771687	1668.0	0.005592769299957057	4.733903881463047e-05	0.005251809815337716	0.008025596386289082	2373.481849684747	0.004226699894163435	0.015347992655686264
ti|322095|org|Porphyromonas_somerae|accession|NZ_KQ960421.1	0.001711208272996652	0.0012206709294344	361.0	0.0012206709294344	0.0	0.0014908489965299498	0.0010418309010987014	308.1100288600289	0.0010549842935831933	8.791535779859944e-05
ti|546270|org|Gemella_haemolysans_ATCC_10379|accession|NZ_ACDZ02000011.1	0.0014324345916673672	0.0010752724530751778	318.0	0.0010752724530751778	0.0	0.0002775896213992266	0.00020082862639982275	59.39285714285718	6.762719830661495e-06	0.0009197298969699634
ti|58627|org|Debaryomyces_fabryi|accession|NW_015385825.1	0.0012859667099774346	0.003912233422037675	1157.0	0.003912233422037675	0.0	0.0016853017251706238	0.004537954074369622	1342.0499999999977	0.004771098840531685	0.00047339038814630467
ti|638301|org|Granulicatella_adiacens_ATCC_49175|accession|NZ_GG694020.1	0.001276754520672052	0.0006424583839128421	190.0	0.0006390770239975113	3.3813599153307476e-06	0.0009524878243580238	0.0005382669989806687	159.186544011544	0.0005105853472149429	0.00011496623712124542
ti|299766|org|Enterobacter_hormaechei_subsp._steigerwaltii|accession|NZ_CP017179.1	0.0011813026135907003	0.0006492211037435035	192.0	0.0006492211037435035	0.0	0.000550197355448011	0.0003625622104809543	107.22378556542695	3.3813599153307476e-06	0.003229198719140864
ti|548476|org|Corynebacterium_aurimucosum_ATCC_700975|accession|NC_012590.1	0.0010610559819995721	0.000737136461542103	218.0	0.000737136461542103	0.0	0.0003897163715498319	0.0003316552128280747	98.08338098656198	0.0002468392738191446	0.00036518687085572074
ti|733|org|Haemophilus_haemoglobinophilus|accession|NZ_MUXZ01000047.1	0.0010478767651690088	0.003641724628811215	1077.0	0.0036383432688958843	3.3813599153307476e-06	0.015713969142158557	0.01655858994379419	4897.02083138775	0.006627465434048265	0.0346623204920555
ti|294699|org|Anoxybacillus_amylolyticus|accession|NZ_CP015438.1	0.0010302529365797642	0.0011631878108737772	344.0	0.0011598064509584466	3.3813599153307476e-06	0.0004422775814419755	0.0006083535758016688	179.91387815400972	0.0004970599075536199	0.00043619542907766647
ti|771870|org|Sordaria_macrospora_k-hell|accession|NW_020186208.1	0.0008756073568690289	0.0006627465434048265	196.0	0.0006627465434048265	0.0	0.0008756073568690289	0.0006627465434048265	196.0	0.0006627465434048265	0.0
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000122.1	0.0007674905817307323	0.0006897974227274725	204.0	0.0006897974227274725	0.0	0.001190554614911549	0.0012116539696601844	358.3333333333333	0.0012916794876563456	4.395767889929972e-05
ti|1244083|org|Campylobacter_showae_CSUNSWCD|accession|NZ_AMZQ01000020.1	0.0007364372140041936	0.00043619542907766647	129.0	0.00043619542907766647	0.0	0.0005073442647757741	0.00026912136221358214	79.58968253968257	0.00020964431475050635	0.00019611887508918336
ti|964|org|Herbaspirillum_seropedicae|accession|NZ_CP011930.1	0.0007244373221114502	0.0004395767889929972	130.0	0.0004395767889929972	0.0	0.00025181731121602224	0.0001833568730711282	54.22577828518238	0.00010482215737525318	0.0004091445497550205
ti|1122173|org|Leptotrichia_trevisanii_DSM_22070|accession|NZ_AXVL01000005.1	0.0006279521755078359	0.000375330950601713	111.0	0.000375330950601713	0.0	0.0008593144126037905	0.0005629964259025695	166.5	0.0005714498256908963	3.7194959068638224e-05
ti|319795|org|Deinococcus_geothermalis_DSM_11300|accession|NC_008025.1	0.0006217989442481414	0.00034828007127906703	103.0	0.00034828007127906703	0.0	0.00040842136833944793	0.00022073180855079763	65.27900432900434	0.0002806528729724521	6.762719830661495e-05
ti|1051616|org|Verticillium_nonalfalfae|accession|NW_021167660.1	0.0006085597616737523	0.003273156398040164	968.0	0.0032528682385481794	2.0288159491984486e-05	0.0020982038683899653	0.0057113181684172645	1689.0595238095534	0.004010292859582267	0.008294475872306323
ti|1051616|org|Verticillium_nonalfalfae|accession|NW_021167692.1	0.0005265752846313132	0.0018259343542786038	540.0	0.0018259343542786038	0.0	0.0012193999328922803	0.0032612089263393375	964.4666666666693	0.003587622870165923	0.0006458397438281728
ti|166122|org|Human_endogenous_retrovirus_K113|accession|NC_022518.1	0.0005153196278246976	0.0009467807762926093	280.0	0.0009467807762926093	0.0	0.0005153196278246976	0.0009467807762926093	280.0	0.0009467807762926093	0.0
ti|521097|org|Capnocytophaga_ochracea_DSM_7271|accession|NC_013162.1	0.0005047106550163833	0.0010955606125671623	324.0	0.0010955606125671623	0.0	0.00028067471430214664	0.0007736952641045034	228.81186371100173	0.0006559838235741651	0.0002840342328877828
ti|398578|org|Delftia_acidovorans_SPH-1|accession|NC_010002.1	0.0005010535179478791	0.0002772715130571213	82.0	0.0002772715130571213	0.0	0.00016523901114920972	0.00011795080503816723	34.882653131182536	8.453399788326869e-05	0.00016568663585120663
ti|1219050|org|Sphingomonas_paucimobilis_NBRC_13935|accession|NZ_BBJS01000072.1	0.0004863833069407394	0.0002907969527184443	86.0	0.0002907969527184443	0.0	0.00024997151637504096	0.0001592669102722918	47.101436777017305	0.00011496623712124542	0.0001555425561052144
ti|693973|org|Shewanella_baltica_OS678|accession|NC_016901.1	0.0004637517132202402	0.0003990004700090282	118.0	0.000388856390263036	1.0144079745992243e-05	0.0001331363742585209	0.0001138577987287845	33.672191538252	1.0144079745992243e-05	0.0015385187614754903
ti|1570016|org|Thioflexothrix_psekupsii|accession|NZ_MSLT01000005.1	0.0004512924276557951	0.0016162900395280974	478.0	0.0016162900395280974	0.0	0.0011852634466431727	0.0031156735854121305	921.426190476198	0.0019544260310611723	0.004645988523664447
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000115.1	0.0004500124071144526	0.00072361102188078	214.0	0.00072361102188078	0.0	0.0015632659786016247	0.002076332954324412	614.0526315789473	0.002935020406507089	3.3813599153307476e-06
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.00044933502441754685	0.00024007655398848308	71.0	0.00024007655398848308	0.0	0.0007041042793794451	0.00037815096636587285	111.83398864207687	0.00016230527593587589	0.0008656281383246714
ti|43263|org|Pseudomonas_alcaligenes|accession|NZ_CP014784.1	0.00044903025085677757	0.00022993247424249084	68.0	0.00022316975441182934	6.762719830661495e-06	0.00020771773923986377	9.859091498757153e-05	29.157178607509415	0.0	0.00048015310797696616
ti|680646|org|Rothia_mucilaginosa_DY-18|accession|NC_013715.1	0.000405511176323767	0.0002265511143271601	67.0	0.0002265511143271601	0.0	0.0003690760539187856	0.00020947524675473983	61.95	0.00019273751517385261	3.3813599153307476e-05
ti|641147|org|Simonsiella_muelleri_ATCC_29453|accession|NZ_JH815303.1	0.00039061132131906995	0.0002975596725491058	88.0	0.00029417831263377507	3.3813599153307476e-06	0.00016709763510693504	0.00011660306551635975	34.484073992742715	0.0	0.0005477803062835812
