Total Number of Aligned Reads:	150714	Total Number of Mapped Genomes:	5910
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.7613660419155658	0.69302785408124	104449.0	0.69302785408124	0.0	0.7613660419148565	0.6930120631492104	104446.62008547009	0.6929349629098823	0.000112796422362886
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.06294898517302328	0.05667688469551601	8542.0	0.05667688469551601	0.0	0.06294898517302328	0.05667688469551601	8542.0	0.05667688469551601	0.0
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.020534806060296836	0.025604787876375122	3859.0	0.025604787876375122	0.0	0.01710068258144781	0.02189085005877083	3299.2575757575864	0.02261236514192444	0.0008891012115662778
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.019738887433020266	0.01787491540268323	2694.0	0.01787491540268323	0.0	0.012544200239595819	0.011844390996099447	1785.115544586132	0.015798134214472445	0.0006436031158352907
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.01748699028643261	0.04582852289767374	6907.0	0.04582852289767374	0.0	0.008674937220820834	0.02350585814696645	3542.6619047619015	0.01976591424817867	0.019434160064758416
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000035.1	0.01683805936676747	0.013436044428520243	2025.0	0.013436044428520243	0.0	0.008696932525342791	0.007318497286250785	1103.000000000001	0.012215189033533714	0.0011213291399604548
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000014.1	0.013332780517727166	0.015327043274015685	2310.0	0.015327043274015685	0.0	0.012659828871467799	0.014455635618898484	2178.666666666666	0.015008559257932243	0.00114123439096567
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.00963673732336023	0.005984845468901363	902.0	0.005978210385232958	6.635083668405059e-06	0.0031089257529813906	0.002453522552077215	369.7801979137654	0.001599055164085619	0.0034436084239022253
ti|1177179|org|Alcanivorax_hongdengensis_A-11-3|accession|NZ_AMRJ01000061.1	0.009469190321626903	0.01988534575420996	2997.0	0.01988534575420996	0.0	0.008513645999943658	0.020224366934028824	3048.09523809522	0.018120413498414215	0.01756306647026819
ti|680646|org|Rothia_mucilaginosa_DY-18|accession|NC_013715.1	0.009164826441734589	0.004598112982204705	693.0	0.004598112982204705	0.0	0.007669910804191979	0.004083473256385633	615.4365883629043	0.0038019029419960985	0.0007099539525193412
ti|538381|org|Stappia_indica|accession|NZ_MBQE01000017.1	0.0049835265616795365	0.004817070743262072	726.0	0.004817070743262072	0.0	0.006074267151368963	0.005919600479495399	892.1666666666695	0.0056729965364863254	0.0010616133869448094
ti|399739|org|Pseudomonas_mendocina_ymp|accession|NC_009439.1	0.004167831312962621	0.0025478721286675424	384.0	0.0025478721286675424	0.0	0.0012346805498632363	0.001066809401577084	160.78311214928863	0.0007497644545297717	0.0015127990763963534
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	0.0033397007781299517	0.0017914725904693658	270.0	0.0017914725904693658	0.0	0.0005722079889822062	0.00035570577693401284	53.60984046483281	0.00013270167336810118	0.0011810448929761004
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000036.1	0.0032769783296886434	0.004140292209084757	624.0	0.004140292209084757	0.0	0.00476667874087723	0.005769205249678199	869.5	0.006376315405337262	0.0
ti|1510458|org|Pseudoruegeria_sabulilitoris|accession|NZ_LOAS01000141.1	0.002803289025994705	0.004744084822909617	715.0	0.004744084822909617	0.0	0.0026395343809373483	0.004272993882452883	644.0000000000038	0.0039876852847114405	0.0007232241198561514
ti|267747|org|Cutibacterium_acnes_KPA171202|accession|NC_006085.1	0.0026373678845353797	0.0014464482397123029	218.0	0.0014464482397123029	0.0	0.0017668919078741956	0.0011175010413634562	168.42305194805195	0.0010616133869448094	0.00027867351407301246
ti|28091|org|Neisseria_weaveri|accession|NZ_LT571436.1	0.0017218355794531494	0.0019772549331847074	298.0	0.0019772549331847074	0.0	0.00029007680979904776	0.000532891014434934	80.31413634954664	0.00037819976909908836	0.0011146940562920499
