Total Number of Aligned Reads:	169137	Total Number of Mapped Genomes:	8099
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.7624254475370893	0.680791311185607	115147.0	0.680791311185607	0.0	0.7624254475370847	0.6806330999637955	115120.24062857647	0.6805489041427955	0.00022466994211792806
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.03989390149876216	0.03434493930955379	5809.0	0.03434493930955379	0.0	0.03989390149876216	0.03434493930955379	5809.0	0.03434493930955379	0.0
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.02566443297231192	0.03112269935023088	5264.0	0.03112269935023088	0.0	0.020330774790814788	0.025658731732801865	4339.840909090909	0.026587913939587433	0.0012179475809550838
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.02371116962737716	0.021124886925983077	3573.0	0.021124886925983077	0.0	0.015060763747873716	0.01397028459484525	2362.892025518341	0.018221914779143533	0.0007508705960257069
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.01786899479777876	0.04514092126501002	7635.0	0.04514092126501002	0.0	0.009051258857466181	0.023482576958605294	3971.7726190476237	0.01983599094225391	0.019144244015206608
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000035.1	0.01728399430787313	0.013101805045613911	2216.0	0.013101805045613911	0.0	0.008977723287815539	0.007196828606396001	1217.2500000000005	0.012008017169513472	0.0010169271064285165
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000014.1	0.012645083072108328	0.014420262863832278	2439.0	0.014420262863832278	0.0	0.012009070178119297	0.013439302656032336	2273.083333333341	0.014006397180983463	0.0010642260416112383
ti|1177179|org|Alcanivorax_hongdengensis_A-11-3|accession|NZ_AMRJ01000061.1	0.009502342517669678	0.019102857446921726	3231.0	0.019102857446921726	0.0	0.008483304105270392	0.019732067016960227	3337.422619047602	0.01775483779421416	0.017204987672715017
ti|399739|org|Pseudomonas_mendocina_ymp|accession|NC_009439.1	0.007820568110875576	0.00444609990717584	752.0	0.00444609990717584	0.0	0.0024539203315501745	0.0018062944649489816	305.5112269180759	0.0012238599478529239	0.0027374258737000185
ti|267747|org|Cutibacterium_acnes_KPA171202|accession|NC_006085.1	0.0071975119087706865	0.003139466822753153	531.0	0.003139466822753153	0.0	0.005173746245786537	0.00249898029908504	422.67003084634644	0.0023767714929317655	0.0006267108911710626
