Total Number of Aligned Reads:	175528	Total Number of Mapped Genomes:	6737
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.7760145740155264	0.7106843352627501	124745.0	0.7106843352627501	0.0	0.7760145740155263	0.7105836213709317	124727.3218919969	0.7105191194567249	0.00015951870926575817
ti|1161202|org|Porphyrobacter_colymbi|accession|NZ_MUYK01000052.1	0.04832119786003624	0.04339478601704572	7617.0	0.04339478601704572	0.0	0.04832119786003624	0.04339478601704572	7617.0	0.04339478601704572	0.0
ti|680646|org|Rothia_mucilaginosa_DY-18|accession|NC_013715.1	0.02737434697288703	0.0151713686705255	2663.0	0.0151713686705255	0.0	0.022829300150038923	0.013493591581892119	2368.50314318636	0.012584886741716421	0.0024440545098217948
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.01988279414797353	0.011291645777311883	1982.0	0.011291645777311883	0.0	0.008326181132618338	0.005463796484360638	959.0492693068542	0.0038512374094161615	0.0063180803062759215
ti|494023|org|Paeniglutamicibacter_antarcticus|accession|NZ_CZJT01000051.1	0.018770954920819722	0.047547969554714915	8346.0	0.04754227245795543	5.697096759491363e-06	0.00908523924047338	0.024044244196014666	4220.4380952380625	0.020173419625358915	0.020577913495282804
ti|1304|org|Streptococcus_salivarius|accession|NZ_CP009913.1	0.014116999241250277	0.007127068046123695	1251.0	0.007115673852604713	1.1394193518982726e-05	0.005130258504171338	0.0029569328017682965	519.0245008287856	0.0022503532199990885	0.004927988696960029
ti|1197720|org|Microbacterium_barkeri_2011-R4|accession|NZ_AKVP01000090.1	0.009999726063144544	0.012180392871792534	2138.0	0.012180392871792534	0.0	0.008224006243628141	0.010242430457438874	1797.8333333333305	0.01061369126293241	0.0004956474180757486
ti|1177179|org|Alcanivorax_hongdengensis_A-11-3|accession|NZ_AMRJ01000061.1	0.009219952898642346	0.01976322865867554	3469.0	0.019005514789663187	0.0007577138690123513	0.008402169190532872	0.02039895683445408	3580.588095238056	0.017854701244245933	0.018840298983637937
ti|1234409|org|Catellicoccus_marimammalium_M35/04/3|accession|NZ_AMYT01000013.1	0.008167286317763707	0.007366346110022333	1293.0	0.007366346110022333	0.0	0.005099423070434551	0.004667051425495529	819.1982026143792	0.00643771933822524	0.00026776354769609406
ti|398843|org|Rhodococcus_kyotonensis|accession|NZ_LVHI01000035.1	0.005017983790518974	0.004079121279795816	716.0	0.004079121279795816	0.0	0.0025739843195492678	0.002164896768606717	379.9999999999998	0.0036290506357959983	0.00042728225696185226
