Total Number of Aligned Reads:	1010770	Total Number of Mapped Genomes:	10787
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|457405|org|Fusobacterium_nucleatum_subsp._animalis_7_1|accession|NZ_CP007062.1	0.38306195557874234	0.3623326770679779	366235.0	0.3623326770679779	0.0	0.2267188242596661	0.2370885916303022	239642.03576216055	0.19836857049576065	0.12742562600789498
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.1412673433916919	0.12251056125528063	123830.0	0.12251056125528063	0.0	0.04991631866010898	0.05246069151905673	53025.69316671697	0.03638513212699229	0.06508899156088922
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.11283981937491269	0.13588848105899462	137352.0	0.13588848105899462	0.0	0.11283981937491262	0.1360525260252666	137517.81173055872	0.1359705966738229	0.00016917795344143573
ti|1236504|org|Prevotella_histicola_JCM_15637_=_DNF00424|accession|NZ_BAJX01000041.1	0.11050983478724118	0.07475291114694738	75558.0	0.07475291114694738	0.0	0.08292691601242327	0.06030420773743367	60953.68405476583	0.05416266806494059	0.017855694173748726
ti|1236504|org|Prevotella_histicola_JCM_15637_=_DNF00424|accession|NZ_BAJX01000046.1	0.04831339004934498	0.03699951522106908	37398.0	0.03699951522106908	0.0	0.03191386235113029	0.026133316061425525	26414.771875407077	0.023669083965689525	0.007956310535532318
ti|171101|org|Streptococcus_pneumoniae_R6|accession|NC_003098.1	0.02016238766588072	0.0238887185017363	24146.0	0.023886739812222366	1.978689513934921e-06	0.037051304736555	0.03951887360365973	39944.491872371145	0.02340196088130831	0.06596456167080543
ti|322095|org|Porphyromonas_somerae|accession|NZ_KQ960421.1	0.017178398599789015	0.01769146294409213	17882.0	0.01769146294409213	0.0	0.014232222625288579	0.01514170922456857	15304.785432917173	0.014910414832256597	0.0016937582239282922
ti|33033|org|Parvimonas_micra|accession|NZ_CP009761.1	0.010396954990497495	0.007235078207703039	7313.0	0.007235078207703039	0.0	0.01012529185807309	0.007137886546129952	7214.761584231772	0.007032262532524709	0.00019193288285168734
ti|680646|org|Rothia_mucilaginosa_DY-18|accession|NC_013715.1	0.010293988418342248	0.008177923761093027	8266.0	0.008177923761093027	0.0	0.008626697902167527	0.007306352634789374	7385.0420526660555	0.006834393581131217	0.0011555546761379937
ti|469599|org|Fusobacterium_periodonticum_2_1_31|accession|NZ_KN173677.1	0.010209336780121777	0.020744580864093712	20968.0	0.020744580864093712	0.0	0.036607796552627636	0.0437653533985121	44236.70625461407	0.02321794275651236	0.09371963948277057
