Total Number of Aligned Reads:	555030	Total Number of Mapped Genomes:	11730
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1969841|org|Proteus_phage_VB_PmiS-Isfahan|accession|NC_041925.1	0.5372236677645493	0.5562023674395978	308709.0	0.5562023674395978	0.0	0.5372236677644744	0.5561254229875439	308666.2935207765	0.556063636199845	0.00014053294416518027
ti|365659|org|Streptococcus_mitis_B6|accession|NC_013853.1	0.07002923136847634	0.04475433760337279	24840.0	0.04470929499306344	4.504261030935265e-05	0.024412656735451167	0.018620739134293372	10335.06884170685	0.01274345530872205	0.024804064645154316
ti|553178|org|Capnocytophaga_gingivalis_ATCC_33624|accession|NZ_ACLQ01000008.1	0.05732729652729255	0.06575140082518062	36494.0	0.06572257355458264	2.8827270597985693e-05	0.020237204436827378	0.02231747832893629	12386.869996909509	0.02111597571302452	0.028247121777201234
ti|469599|org|Fusobacterium_periodonticum_2_1_31|accession|NZ_KN173677.1	0.04083287027068273	0.031329838026773325	17389.0	0.031329838026773325	0.0	0.016923426581584484	0.014140864617153333	7848.604088458615	0.008691422085292687	0.018328738987081778
ti|553207|org|Corynebacterium_matruchotii_ATCC_14266|accession|NZ_ACSH02000007.1	0.022435986011227375	0.015620777255283498	8670.0	0.015620777255283498	0.0	0.019375099024114852	0.013867346333039926	7696.79323522715	0.014091130209177882	0.0014719925049096446
ti|469599|org|Fusobacterium_periodonticum_2_1_31|accession|NZ_KN173681.1	0.021503104512674603	0.01756661802064753	9750.0	0.01756661802064753	0.0	0.004964075167975784	0.004546392815160914	2523.3844041987622	0.0013332612651568384	0.010783200908059024
ti|641143|org|Capnocytophaga_granulosa_ATCC_51502|accession|NZ_KE150251.1	0.014397789776839181	0.008286038592508514	4599.0	0.008286038592508514	0.0	0.024110773630170956	0.01959519846473764	10875.923003883332	0.013880330792930112	0.015865809055366376
ti|399739|org|Pseudomonas_mendocina_ymp|accession|NC_009439.1	0.011760470594993253	0.007437435814280309	4128.0	0.007437435814280309	0.0	0.003710071860945914	0.003037556677584093	1685.935082759499	0.0020359259859827395	0.004561915572131236
ti|1302863|org|Streptococcus_cristatus_AS_1.3089|accession|NC_021175.1	0.010569354207676636	0.0069599841450011714	3863.0	0.006931156874403185	2.8827270597985693e-05	0.00712088009954468	0.004310666658635906	2392.5493155426866	0.0017908941858998612	0.01341008594130047
ti|521097|org|Capnocytophaga_ochracea_DSM_7271|accession|NC_013162.1	0.009825399719918982	0.02015927067005387	11189.0	0.020155667261229124	3.6034088247482116e-06	0.00994378770843958	0.021743520620304168	12068.306249887422	0.018480082157721206	0.010914725330162333
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	0.009692786161885588	0.005329441651802606	2958.0	0.005325838242977857	3.6034088247482116e-06	0.0016864262063596834	0.0009749303062881299	541.1155678991007	0.0002450318000828784	0.0038358286939444717
